slug,model,title,year,km,price_tl,age
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,62000,1715000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,98000,1695000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,117500,1585000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,69106,1695000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,64000,1689000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,90000,1639950,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,98000,1625000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,89700,1629950,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,153000,1649000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,79000,1785000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,55000,1760000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,51000,1849000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,75000,1690000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,92000,1695000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI R-Line,2020,85300,1875000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI R-Line,2020,29500,1995000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,107000,1586000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI R-Line,2020,85000,1600000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,92100,1749500,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,65000,1875000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,103000,1760000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,118000,1550000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,62000,1698850,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,97000,1780000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,83000,1745000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,99942,1765000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,95500,1900000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,96000,1675000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,137000,1679000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,83000,1799000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,93500,1850000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,78000,1780000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,40000,1850000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,43000,1830000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,56000,1740000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,78800,1790000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,58000,1670000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,57750,1790000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,88000,1780000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,85000,1765000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,95000,1595000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,38000,1950000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,87000,1730000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,52000,1735000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,56000,1730000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,66000,1820000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,62000,1850000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,64000,1650000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,168000,1695000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,69000,1840000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,178000,1680000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,94000,1750000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,60000,1970000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,90000,1865000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,145000,1750000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,89000,1890000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,72500,1780000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,82000,1755000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,66000,1845000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,73846,1699999,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,69800,1770000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,80000,1790000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,91500,1820000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,108000,1800000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2020,64500,1755000,6
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,154000,1600000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,102000,1730000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,93000,1765000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,90000,1725000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,95000,1560000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,92000,1820000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,58000,1800000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,15000,1855000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,79000,1799000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,63000,1900000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,110000,1659000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,64000,1738850,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,48000,1810000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,51000,1950000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,98000,1790000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,83000,1800000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,71000,1765000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,91600,1759000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,86000,1875000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,80500,1849900,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,49000,1825000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,67000,1825000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,60000,1795000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,71000,1745000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,58000,1750000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,95000,1725000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,98000,1690000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,160000,1675000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,73500,1900000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,76000,1819500,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,29500,1800000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,78000,1895000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,86000,1810000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,87000,1725000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,32000,1830000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,77000,1735000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,69000,1710000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,96000,1685000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,170615,1550000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,75000,1845000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,95600,1720000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,43800,1715000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,99000,1700000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,89500,1900000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,49000,1750000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,64000,1899900,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,88000,1780000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,50000,1560000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,52000,1825000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,53000,1980000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,44000,1800000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,41500,1850000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,66000,1750000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI R-Line,2021,104000,1860000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,110500,1820000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,97000,1750000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,113000,1700000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,105000,1670000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,70000,1850000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,58500,1825000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,80000,1759000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,41000,1710000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,88000,1770000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,20070,1960000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,112000,1815000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,50500,1870000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Highline,2021,63000,1810000,5
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI R-Line,2022,56000,2133000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,36000,1760000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI R-Line,2022,18000,2265000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,23776,2095000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,127000,1640000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,248000,1435000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,113000,1650000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,80000,1749000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,79807,1810000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,86315,1874000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,35000,1815000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,36000,1935000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,170000,1500000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,42000,1760000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,85000,1695000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,97000,1829000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI R-Line,2022,97817,2139000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,69000,1995900,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,98000,1725000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,55000,1985000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,15000,2069000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,117000,1718000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI R-Line,2022,91000,2100000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,47000,1885000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,140000,1695000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,95000,1779000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,79000,2025000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,64000,1709000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI R-Line,2022,57000,2135000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI R-Line,2022,66000,1920000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,68100,1995000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,130000,1599950,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,16000,2035000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,101000,1650000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,54000,1895000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,35000,2350000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,56000,1990000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI R-Line,2022,23000,1735000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI R-Line,2022,44500,1790000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,158500,1699900,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,36250,1905000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,50435,1899900,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI R-Line,2022,74150,2025000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,155000,1565000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,108000,1760000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,98950,1869900,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,87000,1845000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,67000,1945000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,60000,1925000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,154000,1525000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,56397,1820000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,94800,1715000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,148000,1495000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,116000,1598900,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,112000,1699000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,69950,1870000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,46000,2000000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,28000,1719000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,159000,1585000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,127000,1630000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,29500,1839000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,110000,1680000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,84000,1719850,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Style,2022,61000,1430000,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,135000,1645750,4
volkswagen-t-roc,VW T-Roc,Volkswagen T-Roc 1.5 TSI Life,2022,64000,1719750,4
